,equity
2015-10-02,10022.086683823924
2015-10-05,9955.89758552425
2015-10-06,9976.600856119174
2015-10-07,9956.455403753373
2015-10-08,9919.243932599691
2015-10-09,9929.768188834243
2015-10-12,9965.254134708328
2015-10-13,9975.167745269284
2015-10-14,10027.14307310741
2015-10-15,9997.401835804185
2015-10-16,9994.136535832053
2015-10-19,9984.633902786043
2015-10-20,9950.805873208088
2015-10-21,9996.32516860042
2015-10-22,10006.53402806146
2015-10-23,9956.513185359618
2015-10-26,9991.293497275134
2015-10-27,9941.435660469504
2015-10-28,10025.036833547476
2015-10-29,9877.740707324625
2015-10-30,9892.066573673208
2015-11-02,9986.354202593004
2015-11-03,10032.21354590889
2015-11-04,9998.808304276441
2015-11-05,9954.661075831033
2015-11-06,10407.362936044
2015-11-09,10319.77599707532
2015-11-10,10203.524370824462
2015-11-11,10180.082240103122
2015-11-12,10124.029823587778
2015-11-13,9977.847389571078
2015-11-16,9961.231134220645
2015-11-17,9964.666040192336
2015-11-18,9968.854251495082
2015-11-19,9997.436101242165
2015-11-20,9982.832798545774
2015-11-23,9902.400120841123
2015-11-24,9930.384429128131
2015-11-25,9886.437976936004
2015-11-27,9931.469916367694
2015-11-30,9989.03663975725
2015-12-01,10161.50355846996
2015-12-02,10117.59393859844
2015-12-03,10016.270863124377
2015-12-04,10307.532182350218
2015-12-07,10227.978996489797
2015-12-08,10260.849446719458
2015-12-09,10093.329527502061
2015-12-10,10142.03377524575
2015-12-11,9968.073314632382
2015-12-14,9915.795096979286
2015-12-15,9915.45883695205
2015-12-16,9935.133511855289
2015-12-17,9947.489473944808
2015-12-18,9939.393315035191
2015-12-21,9955.260309836038
2015-12-22,9949.076394373214
2015-12-23,9947.43242266533
2015-12-24,9964.115325816636
2015-12-28,9944.274222165692
2015-12-29,9941.91944586818
2015-12-30,9944.27422216569
2015-12-31,9939.5613684824
2016-01-04,9952.52694283454
2016-01-05,9946.627898100447
2016-01-06,9952.52694283454
2016-01-07,9956.05800691805
2016-01-08,9963.131138712632
2016-01-11,9904.201899831713
2016-01-12,9967.049751674273
2016-01-13,10014.76965583
2016-01-14,9977.48730389426
2016-01-15,10047.548772813876
2016-01-19,10032.42345925395
2016-01-20,10086.438578672376
2016-01-21,10054.845990772963
2016-01-22,10033.430042253884
2016-01-25,10062.737079857956
2016-01-26,10068.39495064304
2016-01-27,10070.86623901348
2016-01-28,10079.996726123089
2016-01-29,10130.397417732192
2016-02-01,10110.489046055869
2016-02-02,10201.25639420115
2016-02-03,10170.125946410093
2016-02-04,10195.41488770441
2016-02-05,10202.918717166176
2016-02-08,10305.522019371205
2016-02-09,10308.587609317827
2016-02-10,10349.122557092976
2016-02-11,10392.389835520937
2016-02-12,10304.386166395472
2016-02-16,10255.806885159885
2016-02-17,10227.220450354289
2016-02-18,10287.753278699236
2016-02-19,10287.41066851304
2016-02-22,10282.568454682338
2016-02-23,10303.68098204513
2016-02-24,10297.694701248935
2016-02-25,10321.038580932744
2016-02-26,10266.660829867607
2016-02-29,10289.211886001232
2016-03-01,10197.450124546289
2016-03-02,10205.180701169133
2016-03-03,10222.823474747629
2016-03-04,10187.045448583553
2016-03-07,10176.739800684936
2016-03-08,10236.235743838635
2016-03-09,10200.892861314747
2016-03-10,10174.389660321798
2016-03-11,10127.248693712621
2016-03-14,10140.341641626625
2016-03-15,10144.093299715665
2016-03-16,10178.700397478908
2016-03-17,10196.051293145578
2016-03-18,10209.896512339878
2016-03-21,10150.030004592929
2016-03-22,10151.25025888281
2016-03-23,10131.414727996045
2016-03-24,10121.753384378822
2016-03-28,10105.913963218622
2016-03-29,10124.980741835181
2016-03-30,10126.168942041611
2016-03-31,10130.931746423794
2016-04-01,10125.087446437443
2016-04-04,10059.850824063677
2016-04-05,10128.22828202521
2016-04-06,10091.463547391433
2016-04-07,10141.374012610948
2016-04-08,10137.270293707737
2016-04-11,10182.571751678208
2016-04-12,10200.37490058216
2016-04-13,10275.355971847304
2016-04-14,10239.969378641868
2016-04-15,10274.389136780346
2016-04-18,10183.666501659738
2016-04-19,10160.309640780073
2016-04-20,10162.06758271176
2016-04-21,10137.00358252916
2016-04-22,10078.024804112212
2016-04-25,10074.003742799856
2016-04-26,10117.874948185909
2016-04-27,10206.959532822806
2016-04-28,10139.399744058224
2016-04-29,10115.309146965787
2016-05-02,10052.210180931444
2016-05-03,10117.851667030573
2016-05-04,10142.080574023488
2016-05-05,10175.061174595325
2016-05-06,10151.799766415004
2016-05-09,10170.463464163942
2016-05-10,10170.90720884191
2016-05-11,10194.090635739085
2016-05-12,10167.401808394648
2016-05-13,10213.536210303158
2016-05-16,10170.315209333035
2016-05-17,10170.204356050279
2016-05-18,10088.612187515728
2016-05-19,10107.328980630384
2016-05-20,10113.261657023324
2016-05-23,10122.530938417869
2016-05-24,10099.60512492404
2016-05-25,10087.349414558677
2016-05-26,10117.189575425296
2016-05-27,10103.827997518429
2016-05-31,10143.107017025532
2016-06-01,10175.306812577168
2016-06-02,10227.543772247094
2016-06-03,10124.12510028899
2016-06-06,10151.232791095987
2016-06-07,10147.376553246071
2016-06-08,10170.825971170434
2016-06-09,10225.718850637868
2016-06-10,10083.616739111985
2016-06-13,10097.054251417405
2016-06-14,10092.054531331753
2016-06-15,10137.995036738375
2016-06-16,10164.118070042538
2016-06-17,10078.974459749132
2016-06-20,10014.61345116057
2016-06-21,9989.329773766523
2016-06-22,10002.589065971795
2016-06-23,9947.386217316429
2016-06-24,10090.037215852157
2016-06-27,10205.06304477213
2016-06-28,10212.748404378053
2016-06-29,10171.591417480515
2016-06-30,10193.19674658919
2016-07-01,10250.543665307503
2016-07-05,10347.95652766566
2016-07-06,10390.376741358357
2016-07-07,10459.060624968974
2016-07-08,10626.82761507341
2016-07-11,10641.04202465566
2016-07-12,10583.214343257852
2016-07-13,10648.895293294889
2016-07-14,10609.84825030748
2016-07-15,10532.728370727265
2016-07-18,10553.46041769221
2016-07-19,10574.852361969208
2016-07-20,10591.203718507428
2016-07-21,10566.664379726975
2016-07-22,10652.60994998206
2016-07-25,10704.774193297926
2016-07-26,10766.48741066707
2016-07-27,10742.522572029731
2016-07-28,10744.483106783424
2016-07-29,10852.47327172154
2016-08-01,10876.21771961544
2016-08-02,10787.843729113009
2016-08-03,10859.518852856574
2016-08-04,10964.725858915344
2016-08-05,11101.6277696724
2016-08-08,11165.462200039277
2016-08-09,11196.350473186109
2016-08-10,11139.81081569825
2016-08-11,11220.69508317194
2016-08-12,11396.825029497139
2016-08-15,11445.011769401011
2016-08-16,11401.731534766957
2016-08-17,11324.644730626538
2016-08-18,11376.232131727016
2016-08-19,11393.901236797126
2016-08-22,11384.706306111531
2016-08-23,11436.21038650441
2016-08-24,11360.751138641943
2016-08-25,11336.217598995818
2016-08-26,11334.683859536462
2016-08-29,11337.198707342488
2016-08-30,11271.085304730641
2016-08-31,11223.166126788878
2016-09-01,11344.42555715658
2016-09-02,11350.506614376478
2016-09-06,11372.11810778119
2016-09-07,11345.719038645619
2016-09-08,11266.763090675227
2016-09-09,10949.652955528543
2016-09-12,11115.134161440941
2016-09-13,11011.887792208947
2016-09-14,11041.602823862177
2016-09-15,11277.346483871737
2016-09-16,11276.03610984417
2016-09-19,11255.34282682754
2016-09-20,11216.903387660897
2016-09-21,11367.255424237463
2016-09-22,11411.077232702957
2016-09-23,11327.927905906916
2016-09-26,11270.439252005883
2016-09-27,11454.86805836881
2016-09-28,11498.004621632015
2016-09-29,11439.408018987162
2016-09-30,11534.065447340086
2016-10-03,11503.346935298267
2016-10-04,11498.740684702741
2016-10-05,11520.159587364484
2016-10-06,11506.755699528825
2016-10-07,11490.782736788848
2016-10-10,11577.592569899109
2016-10-11,11483.861654508446
2016-10-12,11525.476990666064
2016-10-13,11447.561023055483
2016-10-14,11530.172632389496
2016-10-17,11496.807578672346
2016-10-18,11573.955775819793
2016-10-19,11548.485106645741
2016-10-20,11594.976505027862
2016-10-21,11718.253836246005
2016-10-24,11993.457830528683
2016-10-25,12070.244019720943
2016-10-26,11981.598562068666
2016-10-27,11842.21866779979
2016-10-28,11799.00609768621
2016-10-31,11827.293141793325
2016-11-01,11650.930985036275
2016-11-02,11618.443418933974
2016-11-03,11527.763776206442
2016-11-04,11447.947623862627
2016-11-07,11785.173310781567
2016-11-08,11802.20826777653
2016-11-09,11717.668125953547
2016-11-10,11423.365124084825
2016-11-11,12483.873472035144
2016-11-14,12553.999786417
2016-11-15,12637.089242373102
2016-11-16,12632.18005710071
2016-11-17,12769.169420687982
2016-11-18,12770.381032516367
2016-11-21,12834.276073706054
2016-11-22,12887.261523492663
2016-11-23,12887.710231265508
2016-11-25,12913.789013052168
2016-11-28,12804.016619083677
2016-11-29,12808.75365720929
2016-11-30,12808.91341787649
2016-12-01,12820.383582680259
2016-12-02,12792.10944164005
2016-12-05,12958.86648609193
2016-12-06,13017.098583871404
2016-12-07,13208.875868782046
2016-12-08,13285.00283222693
2016-12-09,13363.758880298024
2016-12-12,13295.079389203727
2016-12-13,13357.353911992355
2016-12-14,13266.975245742513
2016-12-15,13323.653173112267
2016-12-16,13264.629251372085
2016-12-19,13377.332733851143
2016-12-20,13456.275445091684
2016-12-21,13420.343125443731
2016-12-22,13376.357128684833
2016-12-23,13384.954134878952
2016-12-27,13409.970913719158
2016-12-28,13309.902867871706
2016-12-29,13280.115850982358
2016-12-30,13225.731824792974
2017-01-03,13316.812988214955
2017-01-04,13398.16388845312
2017-01-05,13312.028708249654
2017-01-06,13344.497627193232
2017-01-09,13279.393136598668
2017-01-10,13324.293904627926
2017-01-11,13393.951511822463
2017-01-12,13292.515942240165
2017-01-13,13348.681800731667
2017-01-17,13189.011612266015
2017-01-18,13231.574215265773
2017-01-19,13168.86824165762
2017-01-20,13236.792510519825
2017-01-23,13209.698913801625
2017-01-24,13354.816160187489
2017-01-25,13469.409167866123
2017-01-26,13501.045836585965
2017-01-27,13567.563779637945
2017-01-30,13437.85609305583
2017-01-31,13410.905853053911
2017-02-01,13346.659845381993
2017-02-02,13295.797907326918
2017-02-03,13469.113847109918
2017-02-06,13451.202625329632
2017-02-07,13461.210563099261
2017-02-08,13443.54224353056
2017-02-09,13583.507814231954
2017-02-10,13617.1048868629
2017-02-13,13710.002622794202
2017-02-14,13823.9789928603
2017-02-15,13895.733702100157
2017-02-16,13869.622334198384
2017-02-17,13880.991488023683
2017-02-21,14072.328258846537
2017-02-22,14082.284781286273
2017-02-23,13673.3542200063
2017-02-24,13685.833341858153
2017-02-27,13704.10253240868
2017-02-28,13684.041740443648
2017-03-01,13942.010754368035
2017-03-02,13823.488437789327
2017-03-03,13877.75205142
2017-03-06,13841.149673939908
2017-03-07,13839.032758784582
2017-03-08,13834.447289811773
2017-03-09,13827.11592565783
2017-03-10,13881.118105517384
2017-03-13,13877.60939126625
2017-03-14,13845.685886883792
2017-03-15,13970.042416128217
2017-03-16,13932.560348193889
2017-03-17,13887.96012604469
2017-03-20,14060.658492117976
2017-03-21,13812.579468046408
2017-03-22,13972.3284692138
2017-03-23,13908.910934809492
2017-03-24,13924.07066888836
2017-03-27,13941.28485910469
2017-03-28,14055.693108010944
2017-03-29,14086.579745792582
2017-03-30,14088.270247189716
2017-03-31,14065.734940909864
2017-04-03,14053.264354314791
2017-04-04,14094.013445060626
2017-04-05,14037.427736540485
2017-04-06,14030.258563288964
2017-04-07,14014.448128151333
2017-04-10,14003.7985583529
2017-04-11,13925.928984374674
2017-04-12,13900.832756890723
2017-04-13,13846.213376292577
2017-04-17,13819.658007869248
2017-04-18,13831.087832136673
2017-04-19,13824.559094752662
2017-04-20,13822.926910406659
2017-04-21,13829.449602663462
2017-04-24,13935.267325688068
2017-04-25,14013.951881329687
2017-04-26,13969.887784144317
2017-04-27,14018.648012680434
2017-04-28,14029.109030076766
2017-05-01,14152.418358100382
2017-05-02,14198.760427142886
2017-05-03,14150.347964767885
2017-05-04,14164.54217514547
2017-05-05,14248.782597418562
2017-05-08,14361.312219285495
2017-05-09,14409.478506777496
2017-05-10,14408.73270700234
2017-05-11,14389.84030437096
2017-05-12,14456.465701590028
2017-05-15,14474.455965651046
2017-05-16,14506.366036627976
2017-05-17,14132.513926687556
2017-05-18,14258.391492605682
2017-05-19,14316.310791278536
2017-05-22,14408.67580038682
2017-05-23,14413.137600653927
2017-05-24,14443.240516051752
2017-05-25,14529.676483383391
2017-05-26,14536.769813885061
2017-05-30,14568.143528761873
2017-05-31,14509.513104191426
2017-06-01,14568.284268008638
2017-06-02,14760.549125475927
2017-06-05,14740.235154512611
2017-06-06,14759.542724861292
2017-06-07,14804.160294537216
2017-06-08,14780.744063272215
2017-06-09,14462.68221505139
2017-06-12,14311.450174100904
2017-06-13,14435.150098263706
2017-06-14,14361.628867334191
2017-06-15,14304.443195283062
2017-06-16,14245.913744467269
2017-06-19,14347.508842833815
2017-06-20,14291.420086638029
2017-06-21,14324.330066227518
2017-06-22,14323.298212336658
2017-06-23,14372.5799881241
2017-06-26,14314.200782433005
2017-06-27,14156.40706456448
2017-06-28,14271.770248898541
2017-06-29,14111.948050529667
2017-06-30,14131.84770659074
2017-07-03,14091.536755876501
2017-07-05,14212.02251875518
2017-07-06,14099.267236727606
2017-07-07,14216.752196725187
2017-07-10,14215.133629134225
2017-07-11,14171.400134821195
2017-07-12,14253.42727674092
2017-07-13,14286.9823168153
2017-07-14,14314.804215237478
2017-07-17,14332.561993929692
2017-07-18,14355.416315128932
2017-07-19,14435.69819164473
2017-07-20,14458.283505875263
2017-07-21,14431.089804899604
2017-07-24,14411.52976614419
2017-07-25,14427.050275906971
2017-07-26,14406.307204633908
2017-07-27,14299.997279155526
2017-07-28,14315.840196078861
2017-07-31,14302.217490496043
2017-08-01,14299.053915691573
2017-08-02,14271.63562492437
2017-08-03,14267.52233175334
2017-08-04,14309.215075338512
2017-08-07,14299.156389586075
2017-08-08,14305.807921405441
2017-08-09,14289.539969056577
2017-08-10,14072.71887740683
2017-08-11,14125.683744182272
2017-08-14,14587.010820338079
2017-08-15,14551.560253178133
2017-08-16,14537.257872648934
2017-08-17,14282.084760893564
2017-08-18,14287.566523636968
2017-08-21,14201.205837272022
2017-08-22,14420.925946362126
2017-08-23,14462.681412941645
2017-08-24,14438.381465466642
2017-08-25,14412.336282411181
2017-08-28,14406.505087450929
2017-08-29,14399.138758178608
2017-08-30,14499.535108458997
2017-08-31,14648.20949808667
2017-09-01,14638.023388231299
2017-09-05,14366.86778159831
2017-09-06,14370.25032725929
2017-09-07,14299.298466340408
2017-09-08,14194.09499001847
2017-09-11,14432.279825389185
2017-09-12,14439.44063805972
2017-09-13,14409.816072202046
2017-09-14,14354.001475000452
2017-09-15,14655.837860302825
2017-09-18,14785.683546129769
2017-09-19,14799.330359655372
2017-09-20,14658.49335622467
2017-09-21,14419.586995891255
2017-09-22,14347.164657155543
2017-09-25,14093.274198357625
2017-09-26,14116.183217410307
2017-09-27,14316.122264891428
2017-09-28,14326.273002833585
2017-09-29,14448.23190294362
2017-10-02,14451.107590861033
2017-10-03,14449.133485950282
2017-10-04,14510.298835794783
2017-10-05,14621.252377811765
2017-10-06,14641.920040206356
2017-10-09,14768.767906631843
2017-10-10,14858.141460171202
2017-10-11,14927.802168081018
2017-10-12,14959.62856435922
2017-10-13,15087.2977441288
2017-10-16,15196.035403734755
2017-10-17,15193.939257310205
2017-10-18,15212.39167291565
2017-10-19,15218.846615108168
2017-10-20,15275.373059624335
2017-10-23,15251.176800037449
2017-10-24,15326.800033306383
2017-10-25,15169.180389087236
2017-10-26,15232.67022910034
2017-10-27,15726.997805850118
2017-10-30,15875.192876875637
2017-10-31,15969.610829874797
2017-11-01,15917.482211102582
2017-11-02,15973.674722927817
2017-11-03,16166.98917208353
2017-11-06,16209.780230851316
2017-11-07,16255.466259978164
2017-11-08,16232.856884326937
2017-11-09,16077.387516804689
2017-11-10,16318.371862327791
2017-11-13,16240.63621193628
2017-11-14,16273.527571589182
2017-11-15,16103.049147535023
2017-11-16,16221.153225137765
2017-11-17,16136.359000541499
2017-11-20,16224.057307337429
2017-11-21,16389.923421582283
2017-11-22,16324.186402875599
2017-11-24,16406.768659829002
2017-11-27,16378.854373134302
2017-11-28,16375.516682353425
2017-11-29,15844.263889177702
2017-11-30,16036.54005606486
2017-12-01,15944.551334994896
2017-12-04,15559.918165926625
2017-12-05,15591.097710464986
2017-12-06,15681.136878699483
2017-12-07,15747.954769185619
2017-12-08,15860.146547416738
2017-12-11,15986.761537134482
2017-12-12,15960.397543498606
2017-12-13,15772.939110401601
2017-12-14,15712.59506662804
2017-12-15,16003.158003873878
2017-12-18,16053.080406358076
2017-12-19,15971.482027249269
2017-12-20,15944.31045975964
2017-12-21,15974.628774991239
2017-12-22,15958.020809383548
2017-12-26,15864.359289618398
2017-12-27,15876.719480650458
2017-12-28,15896.421159864036
2017-12-29,15740.99986374289
2018-01-02,15896.411951813616
2018-01-03,15957.5535079881
2018-01-04,16045.365359991174
2018-01-05,16210.472373593151
2018-01-08,16336.571867608838
2018-01-09,16330.772996366712
2018-01-10,16346.427021114294
2018-01-11,16396.98634547417
2018-01-12,16508.32889705477
2018-01-16,16350.1257828671
2018-01-17,16632.664009768978
2018-01-18,16628.292488353472
2018-01-19,16727.111828904617
2018-01-22,16914.69381183236
2018-01-23,17051.470259839632
2018-01-24,16968.59956445119
2018-01-25,17019.732596184753
2018-01-26,17337.219692674513
2018-01-29,17368.413023146637
2018-01-30,17173.09607979959
2018-01-31,17385.953289011944
2018-02-01,17187.27128867738
2018-02-02,16799.326315681024
2018-02-05,15903.426814730776
2018-02-06,16435.32930619518
2018-02-07,16415.149649377894
2018-02-08,15703.097729704177
2018-02-09,16285.609223406014
2018-02-12,16321.04273665056
2018-02-13,16479.19834820783
2018-02-14,16858.547143647527
2018-02-15,17095.434900054377
2018-02-16,16996.90270923531
2018-02-20,17130.346524063527
2018-02-21,16913.306491227835
2018-02-22,16901.33385260589
2018-02-23,17185.672293769177
2018-02-26,17351.95241908657
2018-02-27,17223.865647146824
2018-02-28,17043.07901928537
2018-03-01,16699.893850384236
2018-03-02,16815.66536160987
2018-03-05,16874.462979355787
2018-03-06,17018.022998758814
2018-03-07,17052.635268649756
2018-03-08,17098.311602021404
2018-03-09,17400.02606620575
2018-03-12,17535.29262135817
2018-03-13,17292.62239834096
2018-03-14,17282.30641583009
2018-03-15,17308.72160824889
2018-03-16,17339.34788918747
2018-03-19,16937.46077113237
2018-03-20,17147.604589948645
2018-03-21,17069.511710793344
2018-03-22,16656.74119268961
2018-03-23,16196.736270573632
2018-03-26,16819.28983532092
2018-03-27,16166.215164350106
2018-03-28,16005.443047015844
2018-03-29,16331.42514132823
2018-04-02,16306.70371081511
2018-04-03,16298.892749559043
2018-04-04,16289.129494942566
2018-04-05,16293.034081663385
2018-04-06,16306.703710815113
2018-04-09,16335.26554900418
2018-04-10,16472.113122330196
2018-04-11,16454.57579535697
2018-04-12,16490.19572781063
2018-04-13,16495.53917777813
2018-04-16,16588.379828697452
2018-04-17,16785.80254999652
2018-04-18,16794.411926116627
2018-04-19,16711.66037067928
2018-04-20,16545.60074540206
2018-04-23,16511.357475123936
2018-04-24,16410.68521779687
2018-04-25,16326.910032954753
2018-04-26,16424.0865404461
2018-04-27,16539.227266359852
2018-04-30,16326.85648964742
2018-05-01,16452.41268168714
2018-05-02,16326.362838306988
2018-05-03,16381.137009379747
2018-05-04,16473.089214691554
2018-05-07,16578.326912336575
2018-05-08,16592.194967243813
2018-05-09,16746.424910038295
2018-05-10,16934.01290000415
2018-05-11,16896.53059549213
2018-05-14,16901.104204058654
2018-05-15,16769.3894763706
2018-05-16,16851.852622645147
2018-05-17,16743.633131776907
2018-05-18,16714.508057875842
2018-05-21,16837.598131033454
2018-05-22,16783.188768056676
2018-05-23,16883.321632335723
2018-05-24,16862.59681474898
2018-05-25,16869.093337795315
2018-05-29,16830.810630823726
2018-05-30,16946.502614125602
2018-05-31,16882.36802356482
2018-06-01,17105.622032203653
2018-06-04,17325.496185316344
2018-06-05,17397.54112061742
2018-06-06,17431.90028193093
2018-06-07,17293.030181438284
2018-06-08,17271.75037177758
2018-06-11,17196.064245747664
2018-06-12,17275.629980757396
2018-06-13,17205.128479666782
2018-06-14,17326.34202283103
2018-06-15,17175.53316787277
2018-06-18,17224.70227295059
2018-06-19,17142.12269980995
2018-06-20,17256.709824472186
2018-06-21,17143.34923864107
2018-06-22,17074.354352576418
2018-06-25,16812.115382842097
2018-06-26,16939.38668422946
2018-06-27,16772.564256101767
2018-06-28,16880.80320404453
2018-06-29,16865.327096894933
2018-07-02,17017.21558554581
2018-07-03,16820.824226248045
2018-07-05,16960.03541672522
2018-07-06,17181.52712206899
2018-07-09,17291.661821865448
2018-07-10,17392.26222228863
2018-07-11,17241.40456585878
2018-07-12,17519.732668931425
2018-07-13,17547.141631624512
2018-07-16,17486.100560827377
2018-07-17,17584.642646328313
2018-07-18,17504.220176836283
2018-07-19,17483.648820526214
2018-07-20,17564.400641165816
2018-07-23,17669.096354309473
2018-07-24,17714.387739130543
2018-07-25,17994.617257919508
2018-07-26,17836.984272099788
2018-07-27,17581.281393054465
2018-07-30,17263.09281615456
2018-07-31,17323.838442899596
2018-08-01,17674.14001782923
2018-08-02,17983.83137252778
2018-08-03,18055.0878084719
2018-08-06,18086.948886574497
2018-08-07,18073.668119887192
2018-08-08,18116.36251882442
2018-08-09,18163.104326545043
2018-08-10,18091.722747631207
2018-08-13,18088.813878536315
2018-08-14,18204.799369569075
2018-08-15,18135.280987210233
2018-08-16,18266.773984237345
2018-08-17,18390.71079076729
2018-08-20,18319.81544789807
2018-08-21,18262.893114166476
2018-08-22,18324.814813859157
2018-08-23,18359.715292100904
2018-08-24,18446.575800547776
2018-08-27,18572.619279702703
2018-08-28,18653.518310467553
2018-08-29,18862.556211970765
2018-08-30,18908.13596785836
2018-08-31,18992.164107682085
2018-09-04,18933.109715943465
2018-09-05,18755.16291563457
2018-09-06,18675.305637923455
2018-09-07,18609.262515522863
2018-09-10,18580.447456185422
2018-09-11,18810.21807292963
2018-09-12,18792.123015768913
2018-09-13,19059.032596076613
2018-09-14,18997.847267378856
2018-09-17,18763.086127301744
2018-09-18,18858.486095344684
2018-09-19,18778.097334438815
2018-09-20,18970.678024588942
2018-09-21,18951.17451808216
2018-09-24,19064.789462569246
2018-09-25,19072.752617985014
2018-09-26,19016.667345212558
2018-09-27,19184.449325214653
2018-09-28,19221.169461386475
2018-10-01,19481.41760149303
2018-10-02,19452.64509527832
2018-10-03,19528.82845361242
2018-10-04,19152.26843650799
2018-10-05,18831.17009137812
2018-10-08,18739.480677786458
2018-10-09,18899.097002712082
2018-10-10,18194.891611980485
2018-10-11,17987.063300998943
2018-10-12,18449.311304011157
2018-10-15,18193.815710283834
2018-10-16,18635.575011718764
2018-10-17,18626.293658419392
2018-10-18,18321.853031706716
2018-10-19,18362.570900303246
2018-10-22,18320.74176151809
2018-10-23,18328.05508749819
2018-10-24,17877.88916582992
2018-10-25,18095.78183190623
2018-10-26,17878.346819671762
2018-10-29,17873.42967584826
2018-10-30,17921.5031306322
2018-10-31,17911.927036853638
2018-11-01,17995.739130926715
2018-11-02,17917.698580865002
2018-11-05,18010.839323989992
2018-11-06,18078.082362978483
2018-11-07,18351.613704977495
2018-11-08,18357.40288171749
2018-11-09,18339.388887445704
2018-11-12,18191.724374745092
2018-11-13,18138.191835033536
2018-11-14,18062.650462939087
2018-11-15,18156.863805700414
2018-11-16,18254.864213369685
2018-11-19,18179.53494157744
2018-11-20,18120.1966623732
2018-11-21,18084.78577130286
2018-11-23,18095.66570946579
2018-11-26,18150.168812582066
2018-11-27,18219.702192619454
2018-11-28,18367.4021715648
2018-11-29,18404.849245104346
2018-11-30,18543.845375664117
2018-12-03,18522.642823563492
2018-12-04,18417.77887447854
2018-12-06,18416.260973362372
2018-12-07,18284.308750713193
2018-12-10,18300.879462816316
2018-12-11,18278.576223558102
2018-12-12,18234.05563738044
2018-12-13,18229.08390720973
2018-12-14,18263.325609719628
2018-12-17,18322.43216556309
2018-12-18,18377.660425774786
2018-12-19,18481.486096856603
2018-12-20,18450.627688721434
2018-12-21,18459.40010081868
2018-12-24,18510.645781078136
2018-12-26,18409.397829004003
2018-12-27,18432.535100374444
2018-12-28,18526.39245136074
2018-12-31,18575.276349258376
2019-01-02,18621.70289111713
2019-01-03,18754.29152701169
2019-01-04,18618.01679798956
2019-01-07,18578.026954771874
2019-01-08,18542.582629327353
2019-01-09,18539.443019052604
2019-01-10,18497.447724656085
2019-01-11,18543.600434994718
2019-01-14,18517.037414040133
2019-01-15,18490.78318339031
2019-01-16,18491.915753164027
2019-01-17,18481.452193185145
2019-01-18,18424.407703088025
2019-01-22,18492.536522638024
2019-01-23,18485.535031444535
2019-01-24,18550.754365116074
2019-01-25,18502.44609619893
2019-01-28,18498.823929868722
2019-01-29,18550.827746702656
2019-01-30,18568.603848098523
2019-01-31,18655.46621651892
2019-02-01,18577.350514522506
2019-02-04,18536.020326634163
2019-02-05,18574.94937064601
2019-02-06,18585.741856754044
2019-02-07,18651.371919116
2019-02-08,18688.466547063006
2019-02-11,18652.26585261363
2019-02-12,18627.371705219964
2019-02-13,18583.95216335887
2019-02-14,18656.56671289802
2019-02-15,18657.348369333795
2019-02-19,18756.51053526728
2019-02-20,18729.334916175285
2019-02-21,18598.25869941103
2019-02-22,18669.500751268562
2019-02-25,18688.38705803599
2019-02-26,18716.33409902905
2019-02-27,18667.01432229601
2019-02-28,18606.46133932204
2019-03-01,18586.7142099667
2019-03-04,18505.513882531006
2019-03-05,18467.622808180586
2019-03-06,18299.97826157525
2019-03-07,18133.87752717119
2019-03-08,18124.05906038699
2019-03-11,18067.53075674616
2019-03-12,18128.60818438435
2019-03-13,18115.642634548192
2019-03-14,18064.834972586472
2019-03-15,18125.78273791092
2019-03-18,18183.73929991054
2019-03-19,18170.441741608975
2019-03-20,18067.48549897508
2019-03-21,18271.780700651994
2019-03-22,17873.77901692428
2019-03-25,17766.57633989752
2019-03-26,17765.3258058577
2019-03-27,17750.01477887485
2019-03-28,17791.027498261938
2019-03-29,17917.60669633402
2019-04-01,18096.849216178758
2019-04-02,18216.027807154853
2019-04-03,18328.311269333462
2019-04-04,18313.036088776687
2019-04-05,18404.1819230312
2019-04-08,18525.767841618548
2019-04-09,18463.55685905329
2019-04-10,18564.622508280587
2019-04-11,18496.651033998434
2019-04-12,18555.861978689485
2019-04-15,18557.44956730515
2019-04-16,18573.187626940304
2019-04-17,18759.539322814457
2019-04-18,18870.115057317962
2019-04-22,18838.393791407605
2019-04-23,18847.385647424075
2019-04-24,18858.608338180624
2019-04-25,18858.608338180624
2019-04-26,18878.812808915973
2019-04-29,18848.954892961217
2019-04-30,18786.933447548992
2019-05-01,18930.22494617343
2019-05-02,18788.54176578013
2019-05-03,19032.824856404328
2019-05-06,18868.387426260277
2019-05-07,18478.966964951247
2019-05-08,18472.875464020217
2019-05-09,18376.30393512495
2019-05-10,18389.390949754405
2019-05-13,17699.073189106508
2019-05-14,17927.99953197144
2019-05-15,18127.929031037587
2019-05-16,18278.34062776587
2019-05-17,18167.02299806197
2019-05-20,17889.96936703689
2019-05-21,18040.040469414216
2019-05-22,18021.478306692366
2019-05-23,17783.913879590953
2019-05-24,17784.578488481926
2019-05-28,17743.732494490698
2019-05-29,17678.998692399015
2019-05-30,17787.46528482922
2019-05-31,17751.272233419815
2019-06-03,17809.075452473317
2019-06-04,17715.437447443022
2019-06-05,17684.859496281253
2019-06-06,17699.30658507358
2019-06-07,17779.95520864677
2019-06-10,17917.44917641873
2019-06-11,17958.788867348816
2019-06-12,17888.152284057473
2019-06-13,17938.953813347325
2019-06-14,17857.55144262551
2019-06-17,17849.939556849768
2019-06-18,17988.399173808615
