date,champion_trend_following_v4,adaptive_ensemble,defensive_growth,factor_rotation,risk_parity,dynamic_champion_switcher_weights,etf_only_robust_portfolio,gtaa_dual_momentum_weights,blended_champion_weights_alpha_1.0,blended_champion_weights_alpha_0.9,blended_champion_weights_alpha_0.8,blended_champion_weights_alpha_0.7,blended_champion_weights_alpha_0.6,blended_champion_weights_alpha_0.5
2011-10-05,10093.470760905098,11208.473852262901,10314.904085356815,11983.859762666667,11283.191585517483,10574.338658008404,11408.785198622085,12228.035847951887,10482.941980998392,11323.146205648072,11319.740386826617,11395.692522893825,11443.882777067753,11401.543654096111
2011-10-06,10110.652689750288,11201.498802408802,10323.661817482607,11964.834243405197,11257.302955812207,10676.402925542974,11393.253215262344,12149.313519188161,10518.742939799935,11346.12233771477,11342.709608045252,11413.24566010011,11456.434932015818,11409.677283340567
2011-10-07,10096.999839727723,11142.543092136892,10300.598417042766,11918.777113267939,11227.794836059313,10622.009133365733,11364.48111177889,12065.587155741046,10489.931288609436,11305.225675698093,11301.825247081542,11368.563103046763,11408.407603171012,11359.114693309
2011-10-10,10297.509730664147,11249.390124183878,10364.45660123365,11925.903795659951,11229.08075239624,11038.216811203803,11365.635430356251,12066.340307267323,10913.120211358337,11641.988611780218,11638.486890331691,11664.547932013673,11666.89577253501,11583.33492140168
2011-10-11,10421.932154432629,11259.428934569296,10378.51407588495,11926.89968619259,11240.197300451644,11230.720695367367,11340.007924139893,12038.297204687618,11172.360348039236,11824.818196137667,11821.261482513979,11819.273985695123,11792.339430640075,11682.599376508051
2011-10-12,10447.059019112508,11226.274989478581,10372.144693856284,11927.732261879184,11212.571655040587,11302.295305299214,11294.14650410869,11993.840272036285,11230.427106219073,11852.374886741189,11848.767142787243,11834.472475336768,11796.993965970812,11678.325619712345
2011-10-13,10477.440498729231,11267.176345286283,10421.642622021598,11933.918043093983,11235.851701715357,11360.005402405617,11325.992985803963,12027.139827203,11301.898069523226,11916.44641920183,11912.744871657844,11894.158810141369,11852.983207703304,11730.8000537316
2011-10-14,10665.455606804207,11298.878709702849,10460.06093619847,11928.70160949441,11242.128513656711,11725.987494994402,11307.117136710245,11974.95981752552,11742.341219484964,12229.1235266611,12225.324853754531,12150.333341103154,12061.382671165118,11897.50628122973
2011-10-17,10603.088857318386,11333.749124031225,10440.94853620709,11949.101953127745,11275.305781868043,11556.121695016998,11347.073654511343,12052.24185991324,11594.48871942688,12140.857998819625,12138.91977070932,12088.80124134069,12021.013975888733,11875.12958966819
2011-10-18,10642.042440535204,11326.50828124239,10457.877494809773,11932.53747856449,11271.423776125885,11678.374635701846,11323.43358760421,12004.010609505305,11687.184651926958,12217.490815028388,12199.009931144474,12135.048573590168,12055.649579398663,11899.79392018901
2011-10-19,10455.427430468402,11219.561939355392,10383.967326829494,11912.598667096943,11228.657289689003,11180.959488128876,11299.521279709976,11961.395135030953,11246.304337646328,11823.206902428898,11859.39637576977,11841.813561457675,11801.663720306731,11680.561579126466
2011-10-20,10450.258134463715,11168.037632859765,10334.889187792573,11872.157163425494,11203.29162928402,11182.505193913566,11250.126422595064,11873.474457740147,11236.417831329361,11803.864002768436,11832.875557733143,11809.556765021494,11764.747110886006,11640.048611689745
2011-10-21,10454.618799510707,11176.20747674775,10345.856495880676,11888.04624604148,11188.264488033543,11241.611132712122,11259.09593175773,11866.867074522193,11248.678255472647,11815.479242997566,11843.655345103929,11819.708700863754,11774.424670551154,11649.306289392254
2011-10-24,10524.497995488919,11230.13060858727,10404.01922585772,11908.088778026871,11210.067088165195,11488.97046761165,11273.842576511135,11907.892449367504,11412.702953667582,11965.53187974935,11976.036171232638,11936.967788715656,11878.811749064005,11742.119102085597
2011-10-25,10419.979015899484,11333.940672194989,10421.94081950991,12019.33355568467,11251.665454041004,11160.550041731167,11352.245385705448,12153.84320702292,11165.600663367324,11778.544355154978,11847.25636597917,11856.648595976658,11839.02568193564,11736.581146081462
2011-10-26,10276.116487291314,11203.788948924905,10339.384824726274,12007.474817806178,11236.650832728774,10718.012299928821,11305.493767693855,12095.73915370207,10828.230748530812,11465.761700770556,11567.698582878185,11605.811929593472,11612.81371980499,11532.789791330179
2011-10-27,10391.600708284122,11152.079732564813,10358.226554929182,11976.953586889556,11180.566392944185,11035.35039695769,11256.965781313596,11959.554315845762,11098.913582614405,11684.983956847005,11734.291600128474,11728.029557022188,11697.560262105048,11585.341665605043
2011-10-28,10461.809032677187,11230.516193272657,10422.365943219145,12008.999865321748,11198.190941247638,11248.008260171719,11279.999273248746,12027.659339255802,11273.578938553348,11847.955000437216,11881.35896552843,11861.589353706135,11819.704839821343,11697.10395045217
2011-10-31,10411.46151016241,11331.094598582982,10434.076059333893,12045.693535354687,11293.517540603338,11102.353492732751,11388.222933218445,12189.410386652611,11147.97324227379,11765.745906233782,11837.41921069005,11848.895016359964,11832.753817878076,11731.40714915672
2011-11-01,10327.313036167556,11233.375963663031,10436.757525158873,12104.513376323552,11320.60489257484,10888.496187789366,11385.778508788342,12376.535699723898,10946.738278627357,11575.373991182083,11663.667303881408,11689.576271365006,11685.831496764147,11595.980364314566
2011-11-02,10340.831111689115,11294.720463122916,10424.528074146583,12118.381821083078,11380.429575502782,10951.185842367626,11464.489253272348,12355.307868323243,10978.835857838869,11614.950566248557,11708.166957353527,11738.016511892589,11737.492924341259,11649.988005848469
2011-11-03,10521.393306604987,11463.00501067262,10437.691116194374,12134.312950452659,11494.434632679486,11305.739695122704,11543.425405652255,12342.140065797195,11412.607695079218,12016.380214112398,12066.579821581605,12059.488576912174,12027.457100934318,11911.376372924582
2011-11-04,10483.269299224245,11408.131860167974,10439.665794667975,12136.51613429253,11468.978617296716,11220.711788028826,11519.380114949323,12339.27995609442,11323.187306591857,11929.11025458558,11984.635480537276,11982.351686923928,11954.553170524992,11842.602299120848
2011-11-07,10478.207226073331,11490.31428085425,10473.33371556728,12199.635378486577,11507.622987615869,11220.028576692128,11587.46445156175,12467.46000261852,11310.302204122629,11938.568777733413,12012.19557083319,12022.46890389369,12004.65594971869,11900.597844235808
2011-11-08,10530.157316928744,11595.814157424447,10451.047123958066,12156.83501470644,11555.480709579007,11363.305821302676,11588.215424062975,12361.354278645233,11445.592643784128,12074.230901724408,12143.133125225178,12149.086406805282,12127.480063620693,12019.389575399344
2011-11-09,10394.359818041441,11333.755224323637,10453.474353948857,12180.64570336984,11403.557837880842,11007.681192487455,11528.285342049137,12450.471946532962,11120.794854333872,11745.258605677274,11823.380152185115,11838.328951277863,11824.936368409844,11726.00104776196
2011-11-10,10366.6693267022,11290.46963428535,10411.446852096951,12144.317766864446,11415.212931315888,10949.287438860572,11518.641921327102,12345.906654002023,11058.092094021356,11683.033888264286,11764.058823814798,11781.715557108982,11770.74915126352,11674.281781540854
2011-11-11,10481.862140698959,11539.462777031926,10431.557720840718,12159.661107215565,11518.40827904148,11219.125866185448,11568.118287755142,12367.62267252705,11336.236698091898,11969.617734226362,12046.779431438854,12060.075278798475,12044.87193992698,11942.82402930718
2011-11-14,10461.258671849673,11483.78317713389,10464.354375471834,12181.824791374933,11489.856332972786,11146.11540887351,11571.388965176035,12442.893440786864,11285.075209347913,11915.710555138025,11992.62960977036,12005.690728282416,11989.949288889155,11887.839683412947
2011-11-15,10515.153911340174,11615.506208915967,10471.50229431304,12176.959210189629,11532.317396610419,11279.981210687298,11581.144248078812,12435.29433456132,11409.534795498379,12048.11800662178,12126.711860820069,12140.604880470906,12125.267354178402,12022.499809787128
2011-11-16,10455.573936745215,11563.857797524399,10461.360979027788,12167.58239035652,11461.788483578315,11143.701343437133,11546.420219250089,12445.410490160244,11272.23635138354,11920.585312453355,12012.688880485284,12038.396456211729,12033.268678389806,11939.838009761786
2011-11-17,10339.814575942852,11330.249582912711,10423.548965066946,12115.35713986419,11363.78559322807,10857.244869802837,11517.221899571661,12383.084107023586,11008.015982381417,11648.317318420304,11744.273157421594,11774.424180633396,11773.685308591554,11685.931416434818
2011-11-18,10265.424594061898,11195.564418336473,10394.361503396514,12103.144430594366,11334.977591943893,10663.934079679078,11519.105364830666,12378.924192966673,10854.340540817726,11489.898042008414,11588.139721961448,11620.983624792025,11622.940844545157,11538.647404398635
2011-11-21,10149.602839233405,10969.765006035954,10381.36148354093,12057.672473335182,11242.503493923814,10419.05239771929,11467.995919232912,12316.157745724748,10605.304570719958,11234.60292488774,11337.615820394902,11375.621707127722,11381.942383312551,11302.471884452705
2011-11-22,10196.457818144148,10998.64026358478,10434.572243421653,12099.679051388099,11250.921971381651,10523.574352272355,11469.656322933666,12419.322280122766,10705.939330602956,11326.88249097741,11418.80501611731,11447.027755495332,11444.821289350484,11357.58075642316
2011-11-23,10094.484687160255,10863.508524736862,10422.83157397333,12109.809242939835,11157.305024776208,10312.232957140532,11420.859446988465,12462.75668644065,10485.864874411604,11111.409435947657,11216.055835762056,11255.971914298323,11264.193585064226,11187.223690803616
2011-11-25,10069.043265734974,10801.97123505269,10350.821341567567,12058.00020064768,11123.046496917425,10180.942407643997,11378.66783794095,12340.097186999154,10433.039940213785,11054.000881586951,11156.958408461436,11195.729609984843,11203.135249820567,11125.940058363609
2011-11-28,10246.142556829695,11035.18857388725,10427.872458072914,12106.705974642964,11287.991454682598,10580.057263976803,11463.819976851424,12417.88316355938,10793.635445263772,11412.885559201908,11496.737819171372,11518.29585451696,11510.428092110722,11417.741130198187
2011-11-29,10151.375381051355,10984.773794199118,10397.555369901063,12101.660540149604,11277.065159039608,10433.798260474396,11444.895163067029,12381.841764060826,10611.11642616734,11269.408385148638,11352.206495820275,11385.457297501407,11393.31316534195,11315.299850667932
2011-11-30,10300.628400892565,11096.104083104428,10417.2787322233,12120.542426822967,11460.152206610079,10719.7891523105,11498.359891711289,12371.145339537845,10926.360544398696,11526.492875246175,11611.17982598249,11620.21982693486,11603.740961204752,11503.250657408364
2011-12-01,10349.977028225021,11103.811884640003,10412.147238850066,12112.306342719392,11463.2216312647,10783.598895979494,11479.702526625888,12321.219544014883,11034.064991020532,11602.667497799697,11687.914115433598,11684.674075468683,11656.438874357229,11545.543090073297
2011-12-02,10428.183725849809,11172.979282838282,10446.725265267505,12135.368620092824,11472.0256717903,10903.312825772713,11524.91075545751,12387.421223313046,11211.765617212639,11749.229633879435,11835.55306651095,11817.733357383795,11776.566774276649,11653.845756790855
