generated_at_utc,signal_date,expected_execution_date,strategy,ticker,rank,target_weight,baseline_rank,trend_quality_rank,final_score,eligible_count,data_snapshot_hash,production_contract_hash,strategy_code_hash,signal_hash,status
2026-07-18T08:46:22.507058+00:00,2026-07-17,,C0_PRODUCTION_V14,UNH,2,0.3,1.0,1.0,1.0,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,beeab242adf8947bf1025cf1128379902054f1980f9d776359ab121ce6bb1593,SIGNAL_RECORDED
2026-07-18T08:46:22.507058+00:00,2026-07-17,,C0_PRODUCTION_V14,LLY,3,0.3,0.9666666666666667,0.3333333333333333,0.9666666666666667,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,a50e8a83a7d58a3202c277ae7fb8d8b15ac4345223976f4035b592384fc3d99b,SIGNAL_RECORDED
2026-07-18T08:46:22.507058+00:00,2026-07-17,,C0_PRODUCTION_V14,AAPL,4,0.3,0.9333333333333333,0.8,0.9333333333333333,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,9f78ce07772e1f1fe8f4cb4c97907f56dfd4c866d8bd154a139ae3811d9934f6,SIGNAL_RECORDED
2026-07-18T08:46:22.507058+00:00,2026-07-17,,C0_PRODUCTION_V14,SHY,1,0.1,,,,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,1c4ae733b40a72d1653ee3044c1e9e49b8ac7b48a1484f44106652af40c49191,SIGNAL_RECORDED
2026-07-18T08:46:22.803446+00:00,2026-07-17,,D2_TREND_QUALITY,UNH,2,0.3,1.0,1.0,1.0,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,4965057750630ffe18f763e7d602e9b5a1f5e7f92c8038d64e07380d2dc14ee9,SIGNAL_RECORDED
2026-07-18T08:46:22.803446+00:00,2026-07-17,,D2_TREND_QUALITY,VLUE,3,0.3,0.9,0.9666666666666667,0.9199999999999999,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,dcd774dc41d66bcbb9f68ca712215d9eb1daa9d60cbcfb947f0f000da16e6b25,SIGNAL_RECORDED
2026-07-18T08:46:22.803446+00:00,2026-07-17,,D2_TREND_QUALITY,AAPL,4,0.3,0.9333333333333333,0.8,0.8933333333333333,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,91a4bb1191e3f48621fd6d2819addafb7bfbfb115f89a3b8fe4b8bd07b4ce155,SIGNAL_RECORDED
2026-07-18T08:46:22.803446+00:00,2026-07-17,,D2_TREND_QUALITY,SHY,1,0.1,,,,30,570d92c48bf6b852d0704f60834e975f4b7e8856b597bcc6cb8acc0387b76389,4b71a0aae3f02d3103574b7c49fce7a112b5fffc2eb819dcd483b30dc788278d,9a7165d48c7e4d470ce892ca391f460b5b64f0a813ea932503d485349f12263f,d3bfd3a4b13b25b32ca12c35744249f634158e68f1ab444b375288d86c0b5cf0,SIGNAL_RECORDED
