,equity
2015-10-20,9816.7988888797
2015-10-21,9810.718880667077
2015-10-22,9889.148793497858
2015-10-23,10002.595182063627
2015-10-26,10050.099045832834
2015-10-27,10010.171850662979
2015-10-28,10080.081573245427
2015-10-29,9934.05260858271
2015-10-30,9953.675196543041
2015-11-02,10048.074058434067
2015-11-03,10090.854201572229
2015-11-04,10055.502049294306
2015-11-05,10012.172007576404
2015-11-06,10463.356680395478
2015-11-09,10382.023640630558
2015-11-10,10213.856406463457
2015-11-11,10178.407222962223
2015-11-12,10132.495860704017
2015-11-13,9964.721745791803
2015-11-16,10007.345168119606
2015-11-17,9998.87306223964
2015-11-18,10058.889843859835
2015-11-19,10078.196974492583
2015-11-20,10090.564416510979
2015-11-23,10020.491258996428
2015-11-24,10048.178923854213
2015-11-25,10009.220933271847
2015-11-27,10053.382099850407
2015-11-30,10092.186974960256
2015-12-01,10265.363364135648
2015-12-02,10219.223136323395
2015-12-03,10100.853745972845
2015-12-04,10387.422141619549
2015-12-07,10309.982546248668
2015-12-08,10332.352329415866
2015-12-09,10176.939533196059
2015-12-10,10224.345747004
2015-12-11,10045.899946407442
2015-12-14,10041.57985083444
2015-12-15,10060.7243689864
2015-12-16,10109.97161273546
2015-12-17,10079.777745121197
2015-12-18,10011.540574411003
2015-12-21,10071.694874114659
2015-12-22,10085.171891340087
2015-12-23,10104.837075047883
2015-12-24,10116.905754115764
2015-12-28,10112.442990665964
2015-12-29,10239.612314643711
2015-12-30,10172.228337246075
2015-12-31,10051.690543552211
2016-01-04,9940.523375199728
2016-01-05,9978.005014230232
2016-01-06,9889.11549699418
2016-01-07,9722.290110882783
2016-01-08,9656.915722571583
2016-01-11,9600.014285761787
2016-01-12,9660.93415070258
2016-01-13,9707.189387911065
2016-01-14,9671.0541378417
2016-01-15,9738.96066277234
2016-01-19,9724.304135271466
2016-01-20,9776.65895571355
2016-01-21,9746.031703208011
2016-01-22,9725.274569689624
2016-01-25,9734.500664557629
2016-01-26,9749.099511917619
2016-01-27,9736.590219097203
2016-01-28,9713.907938182097
2016-01-29,9776.039289360826
2016-02-01,9762.859797589974
2016-02-02,9816.165318397647
2016-02-03,9797.36048051019
2016-02-04,9812.264136504275
2016-02-05,9800.35020141193
2016-02-08,9894.861890203741
2016-02-09,9893.587753864313
2016-02-10,9935.691174356165
2016-02-11,10030.924711619946
2016-02-12,9954.41869914992
2016-02-16,9872.183759351889
2016-02-17,9859.536867651681
2016-02-18,9941.907161128742
2016-02-19,9932.282158120843
2016-02-22,9920.664828604109
2016-02-23,9943.24196399104
2016-02-24,9948.513562867656
2016-02-25,9981.29848349992
2016-02-26,9929.06792414236
2016-02-29,9948.603188134259
2016-03-01,9898.287487421181
2016-03-02,9911.281635040225
2016-03-03,9941.014399849606
2016-03-04,9917.529618142533
2016-03-07,9912.97871602851
2016-03-08,9944.966208523252
2016-03-09,9916.608067080742
2016-03-10,9914.701767484441
2016-03-11,9881.434246957566
2016-03-14,9889.160895856488
2016-03-15,9896.667467712154
2016-03-16,10000.353628715895
2016-03-17,10004.554815379217
2016-03-18,10029.218730994471
2016-03-21,10042.937172468315
2016-03-22,10039.213396838533
2016-03-23,10063.325024107942
2016-03-24,10074.064493307242
2016-03-28,10073.855410199378
2016-03-29,10201.15828212309
2016-03-30,10258.061655658896
2016-03-31,10248.706443086809
2016-04-01,10320.751486890389
2016-04-04,10266.986211828305
2016-04-05,10200.85327533602
2016-04-06,10263.921973103294
2016-04-07,10161.036698161248
2016-04-08,10188.285360980854
2016-04-11,10190.897145265517
2016-04-12,10236.41279842364
2016-04-13,10378.471159264767
2016-04-14,10386.943652153941
2016-04-15,10406.448023571915
2016-04-18,10363.183612181156
2016-04-19,10288.537485602525
2016-04-20,10300.919680437053
2016-04-21,10259.990298363577
2016-04-22,10174.525457587875
2016-04-25,10159.886272579228
2016-04-26,10189.118199182443
2016-04-27,10260.993134433686
2016-04-28,10102.240789425472
2016-04-29,10007.448966340611
2016-05-02,10092.797037173197
2016-05-03,9979.910000597672
2016-05-04,9869.376942668665
2016-05-05,9875.148855345768
2016-05-06,9933.015570831501
2016-05-09,9924.586637034818
2016-05-10,10064.489729853662
2016-05-11,10025.546274945873
2016-05-12,9999.367659175083
2016-05-13,10406.422107908853
2016-05-16,10543.832205323792
2016-05-17,10485.3337765925
2016-05-18,10566.932575238787
2016-05-19,10558.093576673702
2016-05-20,10646.874872773056
2016-05-23,10628.82048051996
2016-05-24,10823.881645408639
2016-05-25,10860.657461548491
2016-05-26,10879.884586184005
2016-05-27,10947.939973501556
2016-05-31,10999.756523078437
2016-06-01,11030.951895946964
2016-06-02,11080.949525385751
2016-06-03,10991.671681970716
2016-06-06,11021.30867704772
2016-06-07,11035.285036530575
2016-06-08,11067.877983313314
2016-06-09,11110.283112864807
2016-06-10,10972.555264572793
2016-06-13,10930.69630163896
2016-06-14,10923.619358937713
2016-06-15,10942.10114382334
2016-06-16,10968.420786424838
2016-06-17,10884.891448792278
2016-06-20,10883.76953536743
2016-06-21,10861.815893474508
2016-06-22,10862.790376691188
2016-06-23,10900.716759185256
2016-06-24,10830.983951406526
2016-06-27,10830.06033701956
2016-06-28,10887.166879535085
2016-06-29,10925.159360217358
2016-06-30,10983.561146748118
2016-07-01,11014.208722747404
2016-07-05,10996.497486759943
2016-07-06,11061.79332416347
2016-07-07,11146.429637573025
2016-07-08,11403.20383612597
2016-07-11,11521.166946658788
2016-07-12,11620.472364072008
2016-07-13,11606.000667806195
2016-07-14,11655.885050338735
2016-07-15,11624.916138364382
2016-07-18,11660.599015949136
2016-07-19,11673.42177249279
2016-07-20,11755.157145000747
2016-07-21,11667.984923918046
2016-07-22,11796.984715808387
2016-07-25,11844.48981575132
2016-07-26,11896.721925078471
2016-07-27,11832.0329997801
2016-07-28,11848.643687564767
2016-07-29,11939.002006743704
2016-08-01,11962.484092573155
2016-08-02,11870.217697079834
2016-08-03,11942.024458252665
2016-08-04,12038.247062877332
2016-08-05,12178.487723005182
2016-08-08,12230.93585432623
2016-08-09,12261.417875064595
2016-08-10,12205.431676314263
2016-08-11,12284.99223908137
2016-08-12,12431.998460040062
2016-08-15,12485.494404016814
2016-08-16,12432.502958694282
2016-08-17,12363.85504791098
2016-08-18,12418.62559311508
2016-08-19,12431.999325380466
2016-08-22,12422.452011620384
2016-08-23,12472.879922977356
2016-08-24,12398.542395975186
2016-08-25,12378.920310933549
2016-08-26,12374.05339541264
2016-08-29,12381.595323203475
2016-08-30,12331.755199135692
2016-08-31,12286.657604466325
2016-09-01,12393.256728782066
2016-09-02,12406.57781746765
2016-09-06,12433.96260103377
2016-09-07,12420.152285759883
2016-09-08,12332.103933699555
2016-09-09,12007.886376153181
2016-09-12,12186.279540899195
2016-09-13,12074.183947333762
2016-09-14,12106.140853813611
2016-09-15,12343.294704190264
2016-09-16,12341.070255470418
2016-09-19,12315.137649809018
2016-09-20,12281.758451416537
2016-09-21,12438.661333954493
2016-09-22,12492.885765994255
2016-09-23,12403.917554332938
2016-09-26,12334.241168366469
2016-09-27,12516.632025620309
2016-09-28,12561.433766769786
2016-09-29,12485.460030365848
2016-09-30,12582.339199437702
2016-10-03,12549.799183680632
2016-10-04,12538.759715824977
2016-10-05,12569.359234274958
2016-10-06,12560.5323398187
2016-10-07,12542.198094404945
2016-10-10,12632.93126518159
2016-10-11,12517.98611104657
2016-10-12,12552.833544296476
2016-10-13,12476.735645098517
2016-10-14,12553.293539567952
2016-10-17,12518.364553734442
2016-10-18,12600.331591776589
2016-10-19,12578.934199250385
2016-10-20,12611.308848940227
2016-10-21,12743.803563069672
2016-10-24,13002.973156044833
2016-10-25,13062.047643402979
2016-10-26,12963.520234820884
2016-10-27,12829.600187078493
2016-10-28,12780.276598462058
2016-10-31,12802.759373336727
2016-11-01,12635.14972596888
2016-11-02,12590.583446272894
2016-11-03,12496.547044271236
2016-11-04,12421.747588681368
2016-11-07,12770.948107424303
2016-11-08,12794.532689703832
2016-11-09,12733.717624964082
2016-11-10,12450.32770612464
2016-11-11,13448.32802235286
2016-11-14,13431.286127236606
2016-11-15,13557.029178932127
2016-11-16,13636.085898331254
2016-11-17,13765.461187793346
2016-11-18,13771.803532153399
2016-11-21,13853.293539837014
2016-11-22,13912.878853480339
2016-11-23,13897.364674117529
2016-11-25,13931.265095987139
2016-11-28,13837.505138651295
2016-11-29,13845.397423656977
2016-11-30,13796.59695863496
2016-12-01,13735.455820899122
2016-12-02,13731.277768943024
2016-12-05,13894.420287172426
2016-12-06,13954.019091679636
2016-12-07,14150.116872221814
2016-12-08,14219.953534321974
2016-12-09,14314.99526193409
2016-12-12,14247.922737306286
2016-12-13,14330.808626905047
2016-12-14,14248.1947819885
2016-12-15,14305.473042557285
2016-12-16,14262.305932920777
2016-12-19,14387.01247256215
2016-12-20,14464.733848842588
2016-12-21,14430.983716627068
2016-12-22,14388.086208389892
2016-12-23,14406.16263245528
2016-12-27,14461.419555602795
2016-12-28,14338.104930588766
2016-12-29,14327.546682833296
2016-12-30,14241.000779245072
2017-01-03,14314.648511386678
2017-01-04,14400.279212977133
2017-01-05,14327.809420798914
2017-01-06,14372.072192763057
2017-01-09,14331.595094874338
2017-01-10,14372.833823605819
2017-01-11,14436.05802952137
2017-01-12,14337.575448239357
2017-01-13,14388.334202956661
2017-01-17,14262.565938873393
2017-01-18,14299.24641127938
2017-01-19,14243.556570870982
2017-01-20,14307.83914186256
2017-01-23,14293.651701835606
2017-01-24,14435.36965097524
2017-01-25,14544.648942744314
2017-01-26,14578.604232172387
2017-01-27,14663.428678916693
2017-01-30,14527.738633844281
2017-01-31,14507.323444141044
2017-02-01,14486.324377078461
2017-02-02,14445.193369010076
2017-02-03,14593.77327825674
2017-02-06,14590.169385616466
2017-02-07,14610.189283661834
2017-02-08,14605.091567828105
2017-02-09,14729.168060614082
2017-02-10,14757.503930409273
2017-02-13,14807.508689863687
2017-02-14,14891.67579503797
2017-02-15,14949.352961777546
2017-02-16,14934.021415239458
2017-02-17,14962.048327795945
2017-02-21,15113.922394913474
2017-02-22,15117.974608605378
2017-02-23,14833.477583342625
2017-02-24,14849.633457017586
2017-02-27,14852.232840301383
2017-02-28,14812.009321110656
2017-03-01,15008.550017288431
2017-03-02,14917.025266228467
2017-03-03,14955.831610192983
2017-03-06,14922.878865330938
2017-03-07,14916.974391533056
2017-03-08,14914.583940696499
2017-03-09,14905.047670653432
2017-03-10,14959.45348154784
2017-03-13,14970.930212426943
2017-03-14,14937.793471801037
2017-03-15,15047.835087443973
2017-03-16,15049.042751761708
2017-03-17,15037.850389594201
2017-03-20,15088.372655741094
2017-03-21,14901.20023466156
2017-03-22,15008.227077159188
2017-03-23,14973.839705858589
2017-03-24,14978.213939216528
2017-03-27,14994.761302750576
2017-03-28,15133.538324505713
2017-03-29,15172.627557445581
2017-03-30,15192.106932244704
2017-03-31,15176.309826293247
2017-04-03,15162.19111518873
2017-04-04,15189.79866714658
2017-04-05,15129.97346618766
2017-04-06,15134.126510569811
2017-04-07,15116.73934907674
2017-04-10,15105.838992695166
2017-04-11,15038.064584373278
2017-04-12,15002.645079409629
2017-04-13,14937.718953644597
2017-04-17,15045.437427648827
2017-04-18,15017.291383787373
2017-04-19,15001.275593426673
2017-04-20,15131.327634557936
2017-04-21,15132.423903581575
2017-04-24,15279.58714424273
2017-04-25,15368.038053321869
2017-04-26,15329.837421604518
2017-04-27,15382.256368818918
2017-04-28,15385.148391100627
2017-05-01,15542.151621694693
2017-05-02,15565.655971868975
2017-05-03,15524.384647876606
2017-05-04,15511.627686785354
2017-05-05,15619.64449546681
2017-05-08,15717.071582284674
2017-05-09,15761.416733938979
2017-05-10,15797.552777172765
2017-05-11,15779.267112664933
2017-05-12,15837.198725585224
2017-05-15,15865.255542871091
2017-05-16,15910.56797110756
2017-05-17,15518.30942629417
2017-05-18,15645.782900234146
2017-05-19,15706.658646362957
2017-05-22,15813.725626076837
2017-05-23,15818.438048208247
2017-05-24,15847.445371724089
2017-05-25,15939.286907651473
2017-05-26,15957.291541564238
2017-05-30,15990.576314357279
2017-05-31,15926.111348051953
2017-06-01,15993.424411496113
2017-06-02,16201.298922141323
2017-06-05,16190.592769651474
2017-06-06,16206.308306859555
2017-06-07,16250.318288366445
2017-06-08,16250.80874479403
2017-06-09,15890.206740887783
2017-06-12,15733.988964530867
2017-06-13,15864.955624207032
2017-06-14,15784.628419749253
2017-06-15,15721.422192987435
2017-06-16,15655.933409630394
2017-06-19,15852.909734510013
2017-06-20,15716.513190804075
2017-06-21,15792.332967293021
2017-06-22,15783.392695388133
2017-06-23,15854.616377475488
2017-06-26,15783.866567037363
2017-06-27,15559.14494418775
2017-06-28,15733.17699924537
2017-06-29,15512.991932588933
2017-06-30,15539.382300980704
2017-07-03,15497.62727170457
2017-07-05,15611.852576473628
2017-07-06,15507.009938709192
2017-07-07,15650.451136843329
2017-07-10,15723.40818606003
2017-07-11,15712.057292474454
2017-07-12,15871.829616508183
2017-07-13,15936.480322288262
2017-07-14,16035.7601588399
2017-07-17,16067.10228418598
2017-07-18,16098.165635777112
2017-07-19,16186.97684859817
2017-07-20,16218.057512714713
2017-07-21,16186.983614414783
2017-07-24,16199.031888945214
2017-07-25,16238.511514240634
2017-07-26,16250.559389205633
2017-07-27,16125.484215979499
2017-07-28,16115.099774688133
2017-07-31,16096.008971684607
2017-08-01,16131.760400680254
2017-08-02,16133.326844173043
2017-08-03,16104.060833751999
2017-08-04,16181.077288890854
2017-08-07,16200.948971948612
2017-08-08,16205.715977623047
2017-08-09,16184.912478718232
2017-08-10,15929.968988063698
2017-08-11,15992.468202575903
2017-08-14,16412.781715578938
2017-08-15,16383.237665040506
2017-08-16,16383.417007148797
2017-08-17,16106.918042237277
2017-08-18,16109.160005755739
2017-08-21,16020.534017472482
2017-08-22,16239.076750427701
2017-08-23,16263.918223185263
2017-08-24,16237.365303178956
2017-08-25,16226.191168088508
2017-08-28,16274.154209502129
2017-08-29,16308.452335431288
2017-08-30,16386.866362325465
2017-08-31,16523.728883403175
2017-09-01,16544.413657552042
2017-09-05,16304.949470564581
2017-09-06,16312.609424277061
2017-09-07,16274.56059718451
2017-09-08,16145.615676486324
2017-09-11,16395.568906381064
2017-09-12,16392.896523842403
2017-09-13,16410.919882380127
2017-09-14,16319.497847819073
2017-09-15,16615.23814106435
2017-09-18,16715.48300501904
2017-09-19,16733.997781660524
2017-09-20,16598.36779176533
2017-09-21,16374.88835601814
2017-09-22,16314.50831784877
2017-09-25,16079.679638428808
2017-09-26,16111.652472891043
2017-09-27,16311.682222099267
2017-09-28,16322.241127877554
2017-09-29,16441.242080283933
2017-10-02,16459.30413006245
2017-10-03,16457.19083768867
2017-10-04,16514.736712443253
2017-10-05,16646.901791653305
2017-10-06,16661.146126906046
2017-10-09,16743.434857780863
2017-10-10,16813.36034662669
2017-10-11,16869.279930609435
2017-10-12,16899.78535665695
2017-10-13,17000.171774352886
2017-10-16,17086.917179745305
2017-10-17,17080.528102917084
2017-10-18,17090.713209722613
2017-10-19,17111.711221293182
2017-10-20,17198.11819253421
2017-10-23,17167.767029917115
2017-10-24,17231.47949569182
2017-10-25,17089.222643332047
2017-10-26,17145.14848938435
2017-10-27,17673.06744331396
2017-10-30,17694.597673874563
2017-10-31,17741.373410786473
2017-11-01,17729.77966000103
2017-11-02,17772.576178055155
2017-11-03,17863.511970858992
2017-11-06,17911.93897085483
2017-11-07,17929.441216583255
2017-11-08,17914.520468939954
2017-11-09,17772.78977159934
2017-11-10,17975.30212796198
2017-11-13,17911.693785521587
2017-11-14,17927.96676983063
2017-11-15,17765.828144481366
2017-11-16,17899.090690518326
2017-11-17,17827.01106105981
2017-11-20,17910.73240532353
2017-11-21,18088.064279074217
2017-11-22,18030.83914662638
2017-11-24,18101.792418348294
2017-11-27,18063.483047873993
2017-11-28,18095.99957781746
2017-11-29,17651.313266311798
2017-11-30,17835.911304653226
2017-12-01,17744.770084359046
2017-12-04,17391.17078841878
2017-12-05,17404.52992251447
2017-12-06,17488.552996199967
2017-12-07,17547.689220159235
2017-12-08,17670.26891943823
2017-12-11,17795.935655501813
2017-12-12,17773.27055300245
2017-12-13,17659.38132935076
2017-12-14,17586.0713699051
2017-12-15,17868.192968136515
2017-12-18,17966.84113746638
2017-12-19,17855.959862922213
2017-12-20,17832.054090906084
2017-12-21,17879.666558558874
2017-12-22,17865.930827100547
2017-12-26,17755.435654524717
2017-12-27,17769.191123029595
2017-12-28,17794.437965870697
2017-12-29,17652.639405151982
2018-01-02,17834.592055220422
2018-01-03,17917.045780154876
2018-01-04,18004.23817783346
2018-01-05,18173.691988623417
2018-01-08,18261.920171736765
2018-01-09,18259.856912976837
2018-01-10,18257.100842893713
2018-01-11,18335.306171867218
2018-01-12,18474.41516515216
2018-01-16,18323.44740397388
2018-01-17,18602.54641523823
2018-01-18,18593.705356002636
2018-01-19,18669.948240655907
2018-01-22,18800.965579515767
2018-01-23,18910.128622645047
2018-01-24,18770.85397567726
2018-01-25,18719.43756504225
2018-01-26,18963.371876814115
2018-01-29,18953.567986959817
2018-01-30,18754.611497277438
2018-01-31,18946.706451744383
2018-02-01,18775.120380334047
2018-02-02,18358.14689072461
2018-02-05,17474.233408301217
2018-02-06,18026.3273586407
2018-02-07,17955.700007706273
2018-02-08,17217.76844125254
2018-02-09,17776.713999773583
2018-02-12,17851.652456413332
2018-02-13,18002.395861240107
2018-02-14,18372.772874392314
2018-02-15,18644.610520250964
2018-02-16,18552.1217106589
2018-02-20,18661.696432159
2018-02-21,18450.70075922039
2018-02-22,18459.07721242102
2018-02-23,18772.545586225766
2018-02-26,18956.141489853842
2018-02-27,18799.60427403538
2018-02-28,18624.54310888429
2018-03-01,18293.422504364953
2018-03-02,18426.318732253214
2018-03-05,18508.10663857541
2018-03-06,18633.89801162667
2018-03-07,18664.194454169985
2018-03-08,18727.146362019983
2018-03-09,19053.847947577673
2018-03-12,19172.062024514686
2018-03-13,18922.66969190266
2018-03-14,18894.5130849081
2018-03-15,18913.010615347986
2018-03-16,18940.429247229076
2018-03-19,18544.607822881066
2018-03-20,18721.033994355992
2018-03-21,18642.531730309063
2018-03-22,18206.08926509256
2018-03-23,17729.564157411856
2018-03-26,18559.214767296657
2018-03-27,17746.894281685312
2018-03-28,17610.998820881945
2018-03-29,18035.10920153537
2018-04-02,17545.846709773403
2018-04-03,17746.629240300397
2018-04-04,18036.717091783416
2018-04-05,18084.204762289974
2018-04-06,17681.271988451612
2018-04-09,17736.712737398553
2018-04-10,18021.622447229176
2018-04-11,17936.50669009418
2018-04-12,18120.891849830477
2018-04-13,18062.7327533014
2018-04-16,18159.311872327315
2018-04-17,18400.383536179066
2018-04-18,18408.675054971656
2018-04-19,18253.443444951674
2018-04-20,18106.488046799168
2018-04-23,18095.9579727633
2018-04-24,17877.726417078135
2018-04-25,17823.931923133496
2018-04-26,18028.36588869897
2018-04-27,18108.12191764403
2018-04-30,17917.111979800564
2018-05-01,18043.227692093984
2018-05-02,17940.437740830468
2018-05-03,17986.564702602445
2018-05-04,18161.497475910586
2018-05-07,18306.027588063233
2018-05-08,18327.75288262713
2018-05-09,18493.14927977649
2018-05-10,18686.302598514616
2018-05-11,18641.17166805976
2018-05-14,18646.795437764253
2018-05-15,18417.5808395647
2018-05-16,18508.49317711643
2018-05-17,18457.55362595107
2018-05-18,18420.38908750248
2018-05-21,18549.247824988917
2018-05-22,18487.97030731685
2018-05-23,18595.741369641175
2018-05-24,18576.048979745065
2018-05-25,18581.1441961704
2018-05-29,18531.64065444551
2018-05-30,18674.46625331221
2018-05-31,18602.62308450111
2018-06-01,18839.87011764009
2018-06-04,19048.20441548642
2018-06-05,19129.89826135142
2018-06-06,19183.04622204444
2018-06-07,19040.12805126465
2018-06-08,19028.599701557552
2018-06-11,18963.703047635736
2018-06-12,19046.737028184903
2018-06-13,18968.811602733065
2018-06-14,19087.72049997872
2018-06-15,18941.51524030072
2018-06-18,18975.24102929312
2018-06-19,18820.098978451617
2018-06-20,18941.086575612306
2018-06-21,18779.134048860837
2018-06-22,18639.23032509046
2018-06-25,18337.051139830764
2018-06-26,18462.39931280837
2018-06-27,18277.457401672502
2018-06-28,18391.489007702923
2018-06-29,18377.59911695887
2018-07-02,18534.54137633926
2018-07-03,18347.441758624514
2018-07-05,18506.44926881306
2018-07-06,18737.739344647216
2018-07-09,18844.41992095085
2018-07-10,18890.40811996841
2018-07-11,18737.42087511432
2018-07-12,18957.633421358376
2018-07-13,18975.678226834578
2018-07-16,18908.05746256439
2018-07-17,19015.372546625338
2018-07-18,18952.459887601377
2018-07-19,18929.539809811173
2018-07-20,18996.329727570363
2018-07-23,19057.595278777157
2018-07-24,19064.4227906505
2018-07-25,19332.93735473652
2018-07-26,19288.64707096798
2018-07-27,19023.997620622828
2018-07-30,18747.369996463458
2018-07-31,18824.486224620534
2018-08-01,19150.63387951572
2018-08-02,19450.601286309626
2018-08-03,19518.14553759062
2018-08-06,19582.98259679241
2018-08-07,19604.41443569979
2018-08-08,19642.081622602804
2018-08-09,19680.470133154613
2018-08-10,19580.857996587354
2018-08-13,19556.719290632598
2018-08-14,19698.73151208085
2018-08-15,19547.68087500352
2018-08-16,19649.752400095993
2018-08-17,19731.04701576907
2018-08-20,19657.54926435025
2018-08-21,19646.030967317118
2018-08-22,19729.91379831635
2018-08-23,19754.320534412815
2018-08-24,19879.507272545667
2018-08-27,20048.713087088392
2018-08-28,20103.9106072984
2018-08-29,20348.716176804464
2018-08-30,20372.177864706162
2018-08-31,20490.834317284764
2018-09-04,20440.79662242149
2018-09-05,20175.26319936024
2018-09-06,20040.522854522475
2018-09-07,19948.26301767694
2018-09-10,19972.66421911719
2018-09-11,20184.328211984946
2018-09-12,20075.310779179912
2018-09-13,20325.82124284565
2018-09-14,20353.201046981798
